!Date	m3/s	C
2004-05-12 00:00:00	-1.102	
2004-05-13 00:00:00	-1.079	
2004-05-14 00:00:00	-1.058	
2004-05-15 00:00:00	-1.038	
2004-05-16 00:00:00	-1.018	
2004-05-17 00:00:00	-0.999	
2004-05-18 00:00:00	-0.979	
2004-05-19 00:00:00	-0.961	
2004-05-20 00:00:00	-0.945	
2004-05-21 00:00:00	-0.930	
2004-05-22 00:00:00	-0.915	
2004-05-23 00:00:00	-0.901	
2004-05-24 00:00:00	-0.898	
2004-05-25 00:00:00	-0.899	
2004-05-26 00:00:00	-0.901	
2004-05-27 00:00:00	-0.904	
2004-05-28 00:00:00	-0.906	
2004-05-29 00:00:00	-0.906	
2004-05-30 00:00:00	-0.904	
2004-05-31 00:00:00	-0.899	
2004-06-01 00:00:00	-0.892	
2004-06-02 00:00:00	-0.882	
2004-06-03 00:00:00	-0.877	
2004-06-04 00:00:00	-0.875	
2004-06-05 00:00:00	-0.870	
2004-06-06 00:00:00	-0.863	
2004-06-07 00:00:00	-0.859	
2004-06-08 00:00:00	-0.857	
2004-06-09 00:00:00	-0.864	
2004-06-10 00:00:00	-0.877	
2004-06-11 00:00:00	-0.888	
2004-06-12 00:00:00	-0.896	
2004-06-13 00:00:00	-0.900	
2004-06-14 00:00:00	-0.901	
2004-06-15 00:00:00	-0.903	
2004-06-16 00:00:00	-0.908	
2004-06-17 00:00:00	-0.911	
2004-06-18 00:00:00	-0.914	
2004-06-19 00:00:00	-0.921	
2004-06-20 00:00:00	-0.932	
2004-06-21 00:00:00	-0.946	
2004-06-22 00:00:00	-0.956	
2004-06-23 00:00:00	-0.962	
2004-06-24 00:00:00	-0.964	
2004-06-25 00:00:00	-0.966	
2004-06-26 00:00:00	-0.969	
2004-06-27 00:00:00	-0.969	
2004-06-28 00:00:00	-0.966	
2004-06-29 00:00:00	-0.965	
2004-06-30 00:00:00	-0.963	
2004-07-01 00:00:00	-0.959	
2004-07-02 00:00:00	-0.954	
2004-07-03 00:00:00	-0.950	
2004-07-04 00:00:00	-0.938	
2004-07-05 00:00:00	-0.923	
2004-07-06 00:00:00	-0.915	
2004-07-07 00:00:00	-0.904	
2004-07-08 00:00:00	-0.895	
2004-07-09 00:00:00	-0.891	
2004-07-10 00:00:00	-0.894	
2004-07-11 00:00:00	-0.897	
2004-07-12 00:00:00	-0.901	
2004-07-13 00:00:00	-0.904	
2004-07-14 00:00:00	-0.905	
2004-07-15 00:00:00	-0.906	
2004-07-16 00:00:00	-0.904	
2004-07-17 00:00:00	-0.899	
2004-07-18 00:00:00	-0.913	
2004-07-19 00:00:00	-0.932	
2004-07-20 00:00:00	-0.950	
2004-07-21 00:00:00	-0.966	
2004-07-22 00:00:00	-0.978	
2004-07-23 00:00:00	-0.989	
2004-07-24 00:00:00	-0.997	
2004-07-25 00:00:00	-1.002	
2004-07-26 00:00:00	-1.002	
2004-07-27 00:00:00	-0.998	
2004-07-28 00:00:00	-0.996	
2004-07-29 00:00:00	-0.989	
2004-07-30 00:00:00	-0.979	
2004-07-31 00:00:00	-0.969	
2004-08-01 00:00:00	-0.962	
2004-08-02 00:00:00	-0.950	
2004-08-03 00:00:00	-0.945	
2004-08-04 00:00:00	-0.939	
2004-08-05 00:00:00	-0.931	
2004-08-06 00:00:00	-0.921	
2004-08-07 00:00:00	-0.911	
2004-08-08 00:00:00	-0.902	
2004-08-09 00:00:00	-0.891	
2004-08-10 00:00:00	-0.879	
2004-08-11 00:00:00	-0.868	
2004-08-12 00:00:00	-0.857	
2004-08-13 00:00:00	-0.846	
2004-08-14 00:00:00	-0.842	
2004-08-15 00:00:00	-0.841	
2004-08-16 00:00:00	-0.838	
2004-08-17 00:00:00	-0.835	
2004-08-18 00:00:00	-0.831	
2004-08-19 00:00:00	-0.833	
2004-08-20 00:00:00	-0.835	
2004-08-21 00:00:00	-0.833	
2004-08-22 00:00:00	-0.827	
2004-08-23 00:00:00	-0.820	
2004-08-24 00:00:00	-0.815	
2004-08-25 00:00:00	-0.814	
2004-08-26 00:00:00	-0.823	
2004-08-27 00:00:00	-0.837	
2004-08-28 00:00:00	-0.842	
2004-08-29 00:00:00	-0.838	
2004-08-30 00:00:00	-0.834	
2004-08-31 00:00:00	-0.832	
2004-09-01 00:00:00	-0.832	
2004-09-02 00:00:00	-0.831	
2004-09-03 00:00:00	-0.826	
2004-09-04 00:00:00	-0.821	
2004-09-05 00:00:00	-0.812	
2004-09-06 00:00:00	-0.801	
2004-09-07 00:00:00	-0.787	
2004-09-08 00:00:00	-0.773	
2004-09-09 00:00:00	-0.764	
2004-09-10 00:00:00	-0.767	
2004-09-11 00:00:00	-0.774	
2004-09-12 00:00:00	-0.781	
2004-09-13 00:00:00	-0.786	
2004-09-14 00:00:00	-0.793	
2004-09-15 00:00:00	-0.799	
2004-09-16 00:00:00	-0.806	
2004-09-17 00:00:00	-0.815	
2004-09-18 00:00:00	-0.809	
2004-09-19 00:00:00	-0.810	
2004-09-20 00:00:00	-0.812	
2004-09-21 00:00:00	-0.812	
2004-09-22 00:00:00	-0.811	
2004-09-23 00:00:00	-0.810	
2004-09-24 00:00:00	-0.789	
2004-09-25 00:00:00	-0.762	
2004-09-26 00:00:00	-0.738	
2004-09-27 00:00:00	-0.716	
2004-09-28 00:00:00	-0.701	
2004-09-29 00:00:00	-0.685	
2004-09-30 00:00:00	-0.664	
2004-10-01 00:00:00	-0.655	
2004-10-02 00:00:00	-0.652	
2004-10-03 00:00:00	-0.647	
2004-10-04 00:00:00	-0.640	
2004-10-05 00:00:00	-0.632	
2004-10-06 00:00:00	-0.622	
2004-10-07 00:00:00	-0.611	
2004-10-08 00:00:00	-0.599	
2004-10-09 00:00:00	-0.586	
2004-10-10 00:00:00	-0.574	
2004-10-11 00:00:00	-0.561	
2004-10-12 00:00:00	-0.548	
2004-10-13 00:00:00	-0.536	
2004-10-14 00:00:00	-0.523	
2004-10-15 00:00:00	-0.512	
2004-10-16 00:00:00	-0.500	
2004-10-17 00:00:00	-0.488	
2004-10-18 00:00:00	-0.476	
2004-10-19 00:00:00	-0.465	
2004-10-20 00:00:00	-0.455	
2004-10-21 00:00:00	-0.445	
2004-10-22 00:00:00	-0.439	
2004-10-23 00:00:00	-0.435	
2004-10-24 00:00:00	-0.432	
2004-10-25 00:00:00	-0.431	
2004-10-26 00:00:00	-0.433	
2004-10-27 00:00:00	-0.434	
2004-10-28 00:00:00	-0.435	
2004-10-29 00:00:00	-0.435	
2004-10-30 00:00:00	-0.433	
2004-10-31 00:00:00	-0.430	
2004-11-01 00:00:00	-0.426	
2004-11-02 00:00:00	-0.422	
2004-11-03 00:00:00	-0.416	
2004-11-04 00:00:00	-0.409	
2004-11-05 00:00:00	-0.402	
2004-11-06 00:00:00	-0.395	
2004-11-07 00:00:00	-0.390	
2004-11-08 00:00:00	-0.384	
2004-11-09 00:00:00	-0.379	
2004-11-10 00:00:00	-0.374	
2004-11-11 00:00:00	-0.369	
2004-11-12 00:00:00	-0.364	
2004-11-13 00:00:00	-0.360	
2004-11-14 00:00:00	-0.357	
2004-11-15 00:00:00	-0.355	
2004-11-16 00:00:00	-0.352	
2004-11-17 00:00:00	-0.349	
2004-11-18 00:00:00	-0.348	
2004-11-19 00:00:00	-0.349	
2004-11-20 00:00:00	-0.351	
2004-11-21 00:00:00	-0.352	
2004-11-22 00:00:00	-0.354	
2004-11-23 00:00:00	-0.356	
2004-11-24 00:00:00	-0.357	
2004-11-25 00:00:00	-0.360	
2004-11-26 00:00:00	-0.362	
2004-11-27 00:00:00	-0.364	
2004-11-28 00:00:00	-0.365	
2004-11-29 00:00:00	-0.367	
2004-11-30 00:00:00	-0.369	
2004-12-01 00:00:00	-0.370	
2004-12-02 00:00:00	-0.371	
2004-12-03 00:00:00	-0.372	
2004-12-04 00:00:00	-0.375	
2004-12-05 00:00:00	-0.379	
2004-12-06 00:00:00	-0.385	
2004-12-07 00:00:00	-0.400	
2004-12-08 00:00:00	-0.412	
2004-12-09 00:00:00	-0.425	
2004-12-10 00:00:00	-0.436	
2004-12-11 00:00:00	-0.446	
2004-12-12 00:00:00	-0.455	
2004-12-13 00:00:00	-0.463	
2004-12-14 00:00:00	-0.471	
2004-12-15 00:00:00	-0.524	
2004-12-16 00:00:00	-0.574	
2004-12-17 00:00:00	-0.608	
2004-12-18 00:00:00	-0.633	
2004-12-19 00:00:00	-0.661	
2004-12-20 00:00:00	-0.686	
2004-12-21 00:00:00	-0.701	
2004-12-22 00:00:00	-0.709	
2004-12-23 00:00:00	-0.717	
2004-12-24 00:00:00	-0.724	
2004-12-25 00:00:00	-0.730	
2004-12-26 00:00:00	-0.737	
2004-12-27 00:00:00	-0.745	
2004-12-28 00:00:00	-0.755	
2004-12-29 00:00:00	-0.762	
2004-12-30 00:00:00	-0.768	
2004-12-31 00:00:00	-0.773	
2005-01-01 00:00:00	-0.782	
2005-01-02 00:00:00	-0.790	
2005-01-03 00:00:00	-0.798	
2005-01-04 00:00:00	-0.808	
2005-01-05 00:00:00	-0.820	
2005-01-06 00:00:00	-0.832	
2005-01-07 00:00:00	-0.846	
2005-01-08 00:00:00	-0.862	
2005-01-09 00:00:00	-0.882	
2005-01-10 00:00:00	-0.911	
2005-01-11 00:00:00	-0.939	
2005-01-12 00:00:00	-0.967	
2005-01-13 00:00:00	-0.995	
2005-01-14 00:00:00	-1.021	
2005-01-15 00:00:00	-1.045	
2005-01-16 00:00:00	-1.103	
2005-01-17 00:00:00	-1.176	
2005-01-18 00:00:00	-1.220	
2005-01-19 00:00:00	-1.241	
2005-01-20 00:00:00	-1.254	
2005-01-21 00:00:00	-1.268	
2005-01-22 00:00:00	-1.282	
2005-01-23 00:00:00	-1.295	
2005-01-24 00:00:00	-1.307	
2005-01-25 00:00:00	-1.320	
2005-01-26 00:00:00	-1.330	
2005-01-27 00:00:00	-1.340	
2005-01-28 00:00:00	-1.349	
2005-01-29 00:00:00	-1.389	
2005-01-30 00:00:00	-1.420	
2005-01-31 00:00:00	-1.437	
2005-02-01 00:00:00	-1.440	
2005-02-02 00:00:00	-1.439	
2005-02-03 00:00:00	-1.437	
2005-02-04 00:00:00	-1.434	
2005-02-05 00:00:00	-1.431	
2005-02-06 00:00:00	-1.427	
2005-02-07 00:00:00	-1.425	
2005-02-08 00:00:00	-1.423	
2005-02-09 00:00:00	-1.420	
2005-02-10 00:00:00	-1.415	
2005-02-11 00:00:00	-1.411	
2005-02-12 00:00:00	-1.408	
2005-02-13 00:00:00	-1.406	
2005-02-14 00:00:00	-1.407	
2005-02-15 00:00:00	-1.409	
2005-02-16 00:00:00	-1.410	
2005-02-17 00:00:00	-1.411	
2005-02-18 00:00:00	-1.410	
2005-02-19 00:00:00	-1.410	
2005-02-20 00:00:00	-1.408	
2005-02-21 00:00:00	-1.405	
2005-02-22 00:00:00	-1.403	
2005-02-23 00:00:00	-1.400	
2005-02-24 00:00:00	-1.396	
2005-02-25 00:00:00	-1.392	
2005-02-26 00:00:00	-1.387	
2005-02-27 00:00:00	-1.384	
2005-02-28 00:00:00	-1.381	
2005-03-01 00:00:00	-1.379	
2005-03-02 00:00:00	-1.375	
2005-03-03 00:00:00	-1.370	
2005-03-04 00:00:00	-1.364	
2005-03-05 00:00:00	-1.357	
2005-03-06 00:00:00	-1.349	
2005-03-07 00:00:00	-1.340	
2005-03-08 00:00:00	-1.331	
2005-03-09 00:00:00	-1.322	
2005-03-10 00:00:00	-1.312	
2005-03-11 00:00:00	-1.301	
2005-03-12 00:00:00	-1.290	
2005-03-13 00:00:00	-1.279	
2005-03-14 00:00:00	-1.269	
2005-03-15 00:00:00	-1.258	
2005-03-16 00:00:00	-1.246	
2005-03-17 00:00:00	-1.236	
2005-03-18 00:00:00	-1.226	
2005-03-19 00:00:00	-1.216	
2005-03-20 00:00:00	-1.205	
2005-03-21 00:00:00	-1.194	
2005-03-22 00:00:00	-1.183	
2005-03-23 00:00:00	-1.171	
2005-03-24 00:00:00	-1.160	
2005-03-25 00:00:00	-1.151	
2005-03-26 00:00:00	-1.149	
2005-03-27 00:00:00	-1.152	
2005-03-28 00:00:00	-1.154	
2005-03-29 00:00:00	-1.154	
2005-03-30 00:00:00	-1.155	
2005-03-31 00:00:00	-1.226	
2005-04-01 00:00:00	-1.324	
2005-04-02 00:00:00	-1.418	
2005-04-03 00:00:00	-1.510	
2005-04-04 00:00:00	-1.601	
2005-04-05 00:00:00	-1.704	
2005-04-06 00:00:00	-1.820	
2005-04-07 00:00:00	-1.931	
2005-04-08 00:00:00	-2.028	
2005-04-09 00:00:00	-2.101	
2005-04-10 00:00:00	-2.153	
2005-04-11 00:00:00	-2.188	
2005-04-12 00:00:00	-2.207	
2005-04-13 00:00:00	-2.207	
2005-04-14 00:00:00	-2.189	
2005-04-15 00:00:00	-2.157	
2005-04-16 00:00:00	-2.120	
2005-04-17 00:00:00	-2.076	
2005-04-18 00:00:00	-2.026	
2005-04-19 00:00:00	-1.972	
2005-04-20 00:00:00	-1.917	
2005-04-21 00:00:00	-1.865	
2005-04-22 00:00:00	-1.815	
2005-04-23 00:00:00	-1.767	
2005-04-24 00:00:00	-1.722	
2005-04-25 00:00:00	-1.679	
2005-04-26 00:00:00	-1.637	
2005-04-27 00:00:00	-1.596	
2005-04-28 00:00:00	-1.557	
2005-04-29 00:00:00	-1.520	
2005-04-30 00:00:00	-1.483	
2005-05-01 00:00:00	-1.448	
2005-05-02 00:00:00	-1.414	
2005-05-03 00:00:00	-1.386	
2005-05-04 00:00:00	-1.359	
2005-05-05 00:00:00	-1.334	
2005-05-06 00:00:00	-1.309	
2005-05-07 00:00:00	-1.285	
2005-05-08 00:00:00	-1.263	
2005-05-09 00:00:00	-1.242	
2005-05-10 00:00:00	-1.221	
2005-05-11 00:00:00	-1.201	
2005-05-12 00:00:00	-1.181	
2005-05-13 00:00:00	-1.161	
2005-05-14 00:00:00	-1.142	
2005-05-15 00:00:00	-1.122	
2005-05-16 00:00:00	-1.103	
2005-05-17 00:00:00	-1.083	
2005-05-18 00:00:00	-1.064	
2005-05-19 00:00:00	-1.046	
2005-05-20 00:00:00	-1.029	
2005-05-21 00:00:00	-1.011	
2005-05-22 00:00:00	-0.994	
2005-05-23 00:00:00	-0.976	
2005-05-24 00:00:00	-0.959	
2005-05-25 00:00:00	-0.942	
2005-05-26 00:00:00	-0.925	
2005-05-27 00:00:00	-0.909	
2005-05-28 00:00:00	-0.895	
2005-05-29 00:00:00	-0.886	
2005-05-30 00:00:00	-0.882	
2005-05-31 00:00:00	-0.869	
2005-06-01 00:00:00	-0.856	
2005-06-02 00:00:00	-0.843	
2005-06-03 00:00:00	-0.831	
2005-06-04 00:00:00	-0.822	
2005-06-05 00:00:00	-0.814	
2005-06-06 00:00:00	-0.803	
2005-06-07 00:00:00	-0.792	
2005-06-08 00:00:00	-0.780	
2005-06-09 00:00:00	-0.769	
2005-06-10 00:00:00	-0.757	
2005-06-11 00:00:00	-0.751	
2005-06-12 00:00:00	-0.750	
2005-06-13 00:00:00	-0.755	
2005-06-14 00:00:00	-0.757	
2005-06-15 00:00:00	-0.756	
2005-06-16 00:00:00	-0.754	
2005-06-17 00:00:00	-0.751	
2005-06-18 00:00:00	-0.748	
2005-06-19 00:00:00	-0.744	
2005-06-20 00:00:00	-0.740	
2005-06-21 00:00:00	-0.735	
2005-06-22 00:00:00	-0.734	
2005-06-23 00:00:00	-0.734	
2005-06-24 00:00:00	-0.733	
2005-06-25 00:00:00	-0.731	
2005-06-26 00:00:00	-0.728	
2005-06-27 00:00:00	-0.725	
2005-06-28 00:00:00	-0.721	
2005-06-29 00:00:00	-0.718	
2005-06-30 00:00:00	-0.714	
2005-07-01 00:00:00	-0.709	
2005-07-02 00:00:00	-0.704	
2005-07-03 00:00:00	-0.698	
2005-07-04 00:00:00	-0.692	
2005-07-05 00:00:00	-0.685	
2005-07-06 00:00:00	-0.677	
2005-07-07 00:00:00	-0.668	
2005-07-08 00:00:00	-0.659	
2005-07-09 00:00:00	-0.650	
2005-07-10 00:00:00	-0.640	
2005-07-11 00:00:00	-0.630	
2005-07-12 00:00:00	-0.619	
2005-07-13 00:00:00	-0.608	
2005-07-14 00:00:00	-0.597	
2005-07-15 00:00:00	-0.586	
2005-07-16 00:00:00	-0.592	
2005-07-17 00:00:00	-0.606	
2005-07-18 00:00:00	-0.623	
2005-07-19 00:00:00	-0.638	
2005-07-20 00:00:00	-0.655	
2005-07-21 00:00:00	-0.671	
2005-07-22 00:00:00	-0.688	
2005-07-23 00:00:00	-0.701	
2005-07-24 00:00:00	-0.719	
2005-07-25 00:00:00	-0.723	
2005-07-26 00:00:00	-0.728	
2005-07-27 00:00:00	-0.731	
2005-07-28 00:00:00	-0.731	
2005-07-29 00:00:00	-0.727	
2005-07-30 00:00:00	-0.723	
2005-07-31 00:00:00	-0.717	
2005-08-01 00:00:00	-0.714	
2005-08-02 00:00:00	-0.713	
2005-08-03 00:00:00	-0.711	
2005-08-04 00:00:00	-0.707	
2005-08-05 00:00:00	-0.705	
2005-08-06 00:00:00	-0.703	
2005-08-07 00:00:00	-0.700	
2005-08-08 00:00:00	-0.702	
2005-08-09 00:00:00	-0.704	
2005-08-10 00:00:00	-0.703	
2005-08-11 00:00:00	-0.708	
2005-08-12 00:00:00	-0.707	
2005-08-13 00:00:00	-0.715	
2005-08-14 00:00:00	-0.730	
2005-08-15 00:00:00	-0.745	
2005-08-16 00:00:00	-0.757	
2005-08-17 00:00:00	-0.765	
2005-08-18 00:00:00	-0.769	
2005-08-19 00:00:00	-0.770	
2005-08-20 00:00:00	-0.771	
2005-08-21 00:00:00	-0.770	
2005-08-22 00:00:00	-0.768	
2005-08-23 00:00:00	-0.765	
2005-08-24 00:00:00	-0.763	
2005-08-25 00:00:00	-0.765	
2005-08-26 00:00:00	-0.767	
2005-08-27 00:00:00	-0.770	
2005-08-28 00:00:00	-0.774	
2005-08-29 00:00:00	-0.774	
2005-08-30 00:00:00	-0.775	
2005-08-31 00:00:00	-0.778	
2005-09-01 00:00:00	-0.780	
2005-09-02 00:00:00	-0.792	
2005-09-03 00:00:00	-0.803	
2005-09-04 00:00:00	-0.814	
2005-09-05 00:00:00	-0.822	
2005-09-06 00:00:00	-0.829	
2005-09-07 00:00:00	-0.837	
2005-09-08 00:00:00	-0.843	
2005-09-09 00:00:00	-0.849	
2005-09-10 00:00:00	-0.852	
2005-09-11 00:00:00	-0.856	
2005-09-12 00:00:00	-0.864	
2005-09-13 00:00:00	-0.875	
2005-09-14 00:00:00	-0.885	
2005-09-15 00:00:00	-0.894	
2005-09-16 00:00:00	-0.902	
2005-09-17 00:00:00	-0.906	
2005-09-18 00:00:00	-0.909	
2005-09-19 00:00:00	-0.921	
2005-09-20 00:00:00	-0.938	
2005-09-21 00:00:00	-0.952	
2005-09-22 00:00:00	-0.960	
2005-09-23 00:00:00	-0.968	
2005-09-24 00:00:00	-0.976	
2005-09-25 00:00:00	-0.982	
2005-09-26 00:00:00	-0.985	
2005-09-27 00:00:00	-0.983	
2005-09-28 00:00:00	-0.985	
2005-09-29 00:00:00	-0.984	
2005-09-30 00:00:00	-0.977	
2005-10-01 00:00:00	-0.965	
2005-10-02 00:00:00	-0.952	
2005-10-03 00:00:00	-0.939	
2005-10-04 00:00:00	-0.926	
2005-10-05 00:00:00	-0.907	
2005-10-06 00:00:00	-0.884	
2005-10-07 00:00:00	-0.863	
2005-10-08 00:00:00	-0.842	
2005-10-09 00:00:00	-0.820	
2005-10-10 00:00:00	-0.797	
2005-10-11 00:00:00	-0.777	
2005-10-12 00:00:00	-0.768	
2005-10-13 00:00:00	-0.777	
2005-10-14 00:00:00	-0.760	
2005-10-15 00:00:00	-0.747	
2005-10-16 00:00:00	-0.755	
2005-10-17 00:00:00	-0.769	
2005-10-18 00:00:00	-0.778	
2005-10-19 00:00:00	-0.794	
2005-10-20 00:00:00	-0.811	
2005-10-21 00:00:00	-0.824	
2005-10-22 00:00:00	-0.833	
2005-10-23 00:00:00	-0.837	
2005-10-24 00:00:00	-0.801	
2005-10-25 00:00:00	-0.760	
2005-10-26 00:00:00	-0.724	
2005-10-27 00:00:00	-0.690	
2005-10-28 00:00:00	-0.658	
2005-10-29 00:00:00	-0.628	
2005-10-30 00:00:00	-0.600	
2005-10-31 00:00:00	-0.574	
2005-11-01 00:00:00	-0.555	
2005-11-02 00:00:00	-0.548	
2005-11-03 00:00:00	-0.531	
2005-11-04 00:00:00	-0.509	
2005-11-05 00:00:00	-0.488	
2005-11-06 00:00:00	-0.469	
2005-11-07 00:00:00	-0.452	
2005-11-08 00:00:00	-0.435	
2005-11-09 00:00:00	-0.420	
2005-11-10 00:00:00	-0.405	
2005-11-11 00:00:00	-0.391	
2005-11-12 00:00:00	-0.378	
2005-11-13 00:00:00	-0.365	
2005-11-14 00:00:00	-0.354	
2005-11-15 00:00:00	-0.343	
2005-11-16 00:00:00	-0.333	
2005-11-17 00:00:00	-0.324	
2005-11-18 00:00:00	-0.316	
2005-11-19 00:00:00	-0.308	
2005-11-20 00:00:00	-0.300	
2005-11-21 00:00:00	-0.294	
2005-11-22 00:00:00	-0.287	
2005-11-23 00:00:00	-0.281	
2005-11-24 00:00:00	-0.275	
2005-11-25 00:00:00	-0.270	
2005-11-26 00:00:00	-0.265	
2005-11-27 00:00:00	-0.261	
2005-11-28 00:00:00	-0.258	
2005-11-29 00:00:00	-0.257	
2005-11-30 00:00:00	-0.257	
2005-12-01 00:00:00	-0.257	
2005-12-02 00:00:00	-0.257	
2005-12-03 00:00:00	-0.257	
2005-12-04 00:00:00	-0.257	
2005-12-05 00:00:00	-0.257	
2005-12-06 00:00:00	-0.257	
2005-12-07 00:00:00	-0.259	
2005-12-08 00:00:00	-0.263	
2005-12-09 00:00:00	-0.269	
2005-12-10 00:00:00	-0.272	
2005-12-11 00:00:00	-0.276	
2005-12-12 00:00:00	-0.278	
2005-12-13 00:00:00	-0.281	
2005-12-14 00:00:00	-0.284	
2005-12-15 00:00:00	-0.286	
2005-12-16 00:00:00	-0.288	
2005-12-17 00:00:00	-0.304	
2005-12-18 00:00:00	-0.321	
2005-12-19 00:00:00	-0.335	
2005-12-20 00:00:00	-0.349	
2005-12-21 00:00:00	-0.359	
2005-12-22 00:00:00	-0.367	
2005-12-23 00:00:00	-0.372	
2005-12-24 00:00:00	-0.376	
2005-12-25 00:00:00	-0.379	
2005-12-26 00:00:00	-0.380	
2005-12-27 00:00:00	-0.378	
2005-12-28 00:00:00	-0.376	
2005-12-29 00:00:00	-0.375	
2005-12-30 00:00:00	-0.375	
2005-12-31 00:00:00	-0.376	
2006-01-01 00:00:00	-0.377	
2006-01-02 00:00:00	-0.378	
2006-01-03 00:00:00	-0.379	
2006-01-04 00:00:00	-0.379	
2006-01-05 00:00:00	-0.380	
2006-01-06 00:00:00	-0.380	
2006-01-07 00:00:00	-0.380	
2006-01-08 00:00:00	-0.380	
2006-01-09 00:00:00	-0.379	
2006-01-10 00:00:00	-0.379	
2006-01-11 00:00:00	-0.379	
2006-01-12 00:00:00	-0.378	
2006-01-13 00:00:00	-0.379	
2006-01-14 00:00:00	-0.382	
2006-01-15 00:00:00	-0.385	
2006-01-16 00:00:00	-0.388	
2006-01-17 00:00:00	-0.389	
2006-01-18 00:00:00	-0.390	
2006-01-19 00:00:00	-0.391	
2006-01-20 00:00:00	-0.392	
2006-01-21 00:00:00	-0.394	
2006-01-22 00:00:00	-0.395	
2006-01-23 00:00:00	-0.397	
2006-01-24 00:00:00	-0.398	
2006-01-25 00:00:00	-0.398	
2006-01-26 00:00:00	-0.400	
2006-01-27 00:00:00	-0.401	
2006-01-28 00:00:00	-0.402	
2006-01-29 00:00:00	-0.403	
2006-01-30 00:00:00	-0.403	
2006-01-31 00:00:00	-0.405	
2006-02-01 00:00:00	-0.413	
2006-02-02 00:00:00	-0.423	
2006-02-03 00:00:00	-0.434	
2006-02-04 00:00:00	-0.443	
2006-02-05 00:00:00	-0.458	
2006-02-06 00:00:00	-0.530	
2006-02-07 00:00:00	-0.599	
2006-02-08 00:00:00	-0.663	
2006-02-09 00:00:00	-0.717	
2006-02-10 00:00:00	-0.763	
2006-02-11 00:00:00	-0.801	
2006-02-12 00:00:00	-0.830	
2006-02-13 00:00:00	-0.854	
2006-02-14 00:00:00	-0.874	
2006-02-15 00:00:00	-0.888	
2006-02-16 00:00:00	-0.898	
2006-02-17 00:00:00	-0.903	
2006-02-18 00:00:00	-0.906	
2006-02-19 00:00:00	-0.905	
2006-02-20 00:00:00	-0.902	
2006-02-21 00:00:00	-0.895	
2006-02-22 00:00:00	-0.886	
2006-02-23 00:00:00	-0.875	
2006-02-24 00:00:00	-0.862	
2006-02-25 00:00:00	-0.848	
2006-02-26 00:00:00	-0.834	
2006-02-27 00:00:00	-0.821	
2006-02-28 00:00:00	-0.810	
2006-03-01 00:00:00	-0.800	
2006-03-02 00:00:00	-0.790	
2006-03-03 00:00:00	-0.782	
2006-03-04 00:00:00	-0.774	
2006-03-05 00:00:00	-0.769	
2006-03-06 00:00:00	-0.765	
2006-03-07 00:00:00	-0.760	
2006-03-08 00:00:00	-0.756	
2006-03-09 00:00:00	-0.751	
2006-03-10 00:00:00	-0.746	
2006-03-11 00:00:00	-0.742	
2006-03-12 00:00:00	-0.737	
2006-03-13 00:00:00	-0.732	
2006-03-14 00:00:00	-0.726	
2006-03-15 00:00:00	-0.721	
2006-03-16 00:00:00	-0.716	
2006-03-17 00:00:00	-0.710	
2006-03-18 00:00:00	-0.705	
2006-03-19 00:00:00	-0.699	
2006-03-20 00:00:00	-0.693	
2006-03-21 00:00:00	-0.687	
2006-03-22 00:00:00	-0.681	
2006-03-23 00:00:00	-0.675	
2006-03-24 00:00:00	-0.669	
2006-03-25 00:00:00	-0.663	
2006-03-26 00:00:00	-0.657	
2006-03-27 00:00:00	-0.650	
2006-03-28 00:00:00	-0.644	
2006-03-29 00:00:00	-0.639	
2006-03-30 00:00:00	-0.636	
2006-03-31 00:00:00	-0.634	
2006-04-01 00:00:00	-0.636	
2006-04-02 00:00:00	-0.637	
2006-04-03 00:00:00	-0.639	
2006-04-04 00:00:00	-0.641	
2006-04-05 00:00:00	-0.647	
2006-04-06 00:00:00	-0.654	
2006-04-07 00:00:00	-0.661	
2006-04-08 00:00:00	-0.670	
2006-04-09 00:00:00	-0.683	
2006-04-10 00:00:00	-0.699	
2006-04-11 00:00:00	-0.718	
2006-04-12 00:00:00	-0.787	
2006-04-13 00:00:00	-0.879	
2006-04-14 00:00:00	-0.977	
2006-04-15 00:00:00	-1.081	
2006-04-16 00:00:00	-1.188	
2006-04-17 00:00:00	-1.302	
2006-04-18 00:00:00	-1.435	
2006-04-19 00:00:00	-1.599	
2006-04-20 00:00:00	-1.809	
2006-04-21 00:00:00	-2.035	
2006-04-22 00:00:00	-2.248	
2006-04-23 00:00:00	-2.441	
2006-04-24 00:00:00	-2.612	
2006-04-25 00:00:00	-2.752	
2006-04-26 00:00:00	-2.854	
2006-04-27 00:00:00	-2.920	
2006-04-28 00:00:00	-2.951	
2006-04-29 00:00:00	-2.955	
2006-04-30 00:00:00	-2.939	
2006-05-01 00:00:00	-2.906	
2006-05-02 00:00:00	-2.865	
2006-05-03 00:00:00	-2.815	
2006-05-04 00:00:00	-2.756	
2006-05-05 00:00:00	-2.689	
2006-05-06 00:00:00	-2.618	
2006-05-07 00:00:00	-2.549	
2006-05-08 00:00:00	-2.483	
2006-05-09 00:00:00	-2.419	
2006-05-10 00:00:00	-2.357	
2006-05-11 00:00:00	-2.297	
2006-05-12 00:00:00	-2.239	
2006-05-13 00:00:00	-2.183	
2006-05-14 00:00:00	-2.128	
2006-05-15 00:00:00	-2.075	
2006-05-16 00:00:00	-2.024	
2006-05-17 00:00:00	-1.974	
